Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Years in current job,Home Ownership,Annual Income,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
575718c9-bd72-43b9-ad40-ec12b6dd1df4,bdcdd839-8ecc-4ded-95bc-88daad3cf830,Fully Paid,10048,Short Term,743,6 years,Own Home,60288,Debt Consolidation,638.05,35.8,38,8,0,11582,19499,0,0
ff5a94f5-e768-481d-aad8-560eb394e97b,73e9b4a3-4db3-4aee-8df7-ecb42a5fa324,Charged Off,13944,Short Term,685,8 years,Rent,41252,Debt Consolidation,395.33,15.5,24,5,1,5311,6161,1,0
6b0891a7-419f-4759-9a26-c9c869398743,ab2d7a6e-d47d-454c-ada8-6ac1cc2d1e10,Fully Paid,9771,Short Term,737,8 years,Rent,38107,Debt Consolidation,822.47,9.6,22,9,0,2915,4786,0,0
c2136a7c-14b9-4ab1-a9f0-74c61c8dbf3a,3c34ec8c-70f3-4742-8cff-4642a84b953f,Fully Paid,12873,Short Term,706,7 years,Rent,35856,Home Improvements,403.38,12.3,NA,6,0,17648,30375,0,0
656ed1dc-227b-4b09-a305-51f1b57bf92f,86242eec-2c69-448a-93c5-c7d128eba38a,Charged Off,9842,Long Term,688,4 years,Rent,49210,Debt Consolidation,844.77,11,13,10,0,5967,14276,0,0
6dd8378f-96bd-48b3-9ecd-57eec4db3891,c7681062-3395-4fdc-9e54-40119219e692,Fully Paid,8989,Short Term,715,7 years,Rent,69916,other,324.53,12,NA,2,0,11695,12389,0,0
d1602ecb-1395-4540-9d71-ee3c0a734cb0,9a785b68-4ff4-4e5d-ac66-3b50617d6aad,Charged Off,24705,Short Term,616,1 year,Home Mortgage,59292,Business Loan,397.26,10.7,NA,7,0,14555,17004,0,0
7909252e-7c61-4a43-95ba-f97925f8c64c,fb2ebbb0-61b3-496d-8e02-59a9dd4f9bd0,Fully Paid,5972,Short Term,740,< 1 year,Rent,124425,Debt Consolidation,1596.79,15,9,18,0,13416,29356,0,0
1e6ce75f-6ee7-4a7e-b94e-accebb9a9a30,988c030f-2984-4b34-8e06-08c8a144bfa9,Fully Paid,6424,Short Term,739,5 years,Home Mortgage,32122,Debt Consolidation,321.22,18,33,3,0,13012,15565,0,0
d59c3818-50ff-4e05-b511-834e71463105,9a317cd3-eae1-464d-8ce7-262f5a5c6fc0,Fully Paid,24305,Short Term,734,7 years,Rent,91143,Debt Consolidation,1519.05,14.5,NA,11,0,30762,39489,0,0
d5839d05-ada7-4c86-bfab-312cbccda554,c6c38362-e8a7-41c9-b8df-66292b4309e0,Fully Paid,3933,Short Term,729,10+ years,Home Mortgage,34416,Debt Consolidation,739.93,26.1,4,5,0,5352,11013,0,0
49e62701-15f5-4df9-9fdd-3d9b7b7f873d,acae2cf5-2a6a-401b-b9ca-197cfbb2f35d,Charged Off,34923,Long Term,729,5 years,Home Mortgage,82119,Home Improvements,668.59,18.3,NA,10,0,12025,80170,0,0
0293ffa4-93a6-4f4c-83ba-16864172fa2a,a992250b-60d0-474c-88d4-c9ce8b035494,Fully Paid,4778,Short Term,742,4 years,Rent,77641,Other,918.75,8.1,NA,13,0,2851,33938,0,0
e658f504-c3ab-4cf6-a190-675decebb6e4,9e6132cd-9285-4a7e-b147-0f84c88ffd90,Charged Off,10715,Short Term,712,3 years,Rent,38965,Debt Consolidation,831.25,11.5,NA,9,0,7876,11284,0,0
23e05899-cb84-4a1b-b86f-a9a797361535,28e6af89-0e94-40b1-b133-f936c0a15a95,Fully Paid,16022,Long Term,652,10+ years,Rent,76746,Debt Consolidation,621,28,NA,14,0,19040,24728,0,0
6fd60d35-cc54-4144-946f-1c1e224a33fe,089624fd-955c-4199-9a46-6eded2000943,Charged Off,12835,Short Term,716,10+ years,Home Mortgage,48990,Debt Consolidation,1057.37,21.5,NA,12,0,15919,18318,0,0
49063b48-f0fe-442a-a98a-95b5fec007c3,96fa73a2-2634-4583-96fd-5c629053755d,Charged Off,28737,Long Term,625,10+ years,Rent,89802,Debt Consolidation,1459.28,17.5,NA,15,1,7070,19478,1,0
894fd8e0-5efd-448b-b541-87e414d681cc,a405fbdd-b246-42ed-9695-1bc8ba07b3d5,Charged Off,18140,Long Term,630,7 years,Rent,120936,Buy a Car,1118.66,10.4,NA,9,0,5264,9969,0,0
64b1946c-ab01-4e65-b1fa-6f0455f8d592,be63b342-0c52-4182-ab4e-fbd76abe8cb8,Charged Off,20360,Short Term,733,3 years,Home Mortgage,254500,Home Improvements,3096.42,14,NA,12,0,21719,28920,0,0
66e263d5-beae-439b-a9bb-84b81ad846c2,a862aede-183b-44aa-b44b-9c16804f110e,Fully Paid,11942,Short Term,744,5 years,Home Mortgage,54736,Home Improvements,426.94,24.6,NA,6,0,9668,14539,0,0
a58e7d30-fb73-4eb2-8e08-92db7e931936,1cf32e1f-11ce-4ded-a9d8-49c680780a00,Fully Paid,5602,Short Term,728,10+ years,Home Mortgage,20370,Debt Consolidation,368.36,15.1,23,8,0,11987,13438,0,0
19d59863-7895-4530-bd52-d8298d4b25c7,1b9ef1c3-47f5-4981-933c-1cc288b35641,Fully Paid,13769,Short Term,737,5 years,Rent,49175,Debt Consolidation,1286.74,11.2,NA,15,0,11484,27214,0,0
790a7067-f533-4eed-846e-1758d0351575,f4692fa1-ded1-410c-85a7-d6c60feea51f,Fully Paid,5642,Short Term,664,6 years,Rent,55913,Debt Consolidation,1118.26,9.5,30,7,0,1983,4885,0,0
cbfe9b00-f6ab-4337-ab92-dc84bb6b794b,229e56cf-1c66-4c97-a6bc-2549a76ccbe2,Charged Off,11887,Long Term,682,3 years,Home Mortgage,63398,Business Loan,816.25,16.5,35,9,0,9486,10505,0,0
f72e4f30-e976-476a-99d4-ac9a85753655,877ba846-a6b8-435c-8bd9-cc13d422b5e8,Fully Paid,7562,Short Term,715,8 years,Own Home,30048,Debt Consolidation,430.69,8.7,NA,10,0,5966,9221,0,0
5833c801-2a3d-4fa1-9889-390428706f66,0b01c77f-9726-46a7-81c9-f7f475edc4bf,Fully Paid,19928,Short Term,750,10+ years,Home Mortgage,84694,Debt Consolidation,755.19,15.3,NA,8,0,18050,25494,0,0
3d3fc134-814a-4d90-a725-3d3d2ce4c863,880f7bad-eefa-437b-a0a2-284815b5c32d,Fully Paid,10249,Short Term,735,6 years,Rent,65594,Debt Consolidation,1350.13,13.9,NA,14,0,8804,30047,0,0
c64c49f0-490c-4f0e-ac89-eabf37894d3e,3166a132-4e58-4196-bc79-db7d366f9abc,Fully Paid,34720,Long Term,732,10+ years,Home Mortgage,198400,Debt Consolidation,2050.14,37,27,21,0,31773,98064,0,0
5729856f-861a-45cd-9153-bdd2dfbcb9b1,bf87fb55-da6c-4fc8-ad65-56ccb8aae0f8,Fully Paid,30006,Long Term,714,9 years,Home Mortgage,80016,Debt Consolidation,1606.99,12.6,78,11,0,22661,34596,0,0
3788bb3a-11bf-44df-b828-8a1e9503126b,8a8b023d-c317-4cb0-a03c-3cc4a47dcd1c,Fully Paid,6748,Short Term,742,3 years,Home Mortgage,40284,Debt Consolidation,221.56,15.3,NA,3,0,4482,4936,0,0
528ac27a-421c-4d3f-aedc-243f297efb28,4ce3807e-ab90-4005-89b5-b56322b5d6a4,Charged Off,18311,Long Term,735,1 year,Rent,101730,Debt Consolidation,873.18,15.9,43,14,0,37223,113140,0,0
f945fc7f-7165-4645-9721-63f275cba639,9b266c9b-c81b-4658-ba43-9c8bd87d9272,Fully Paid,3914,Short Term,729,2 years,Rent,14090,Debt Consolidation,64.58,9.5,NA,6,0,2429,4399,0,0
0b362860-6a4e-49a5-b533-b8e431bb1319,78b46864-816b-4a05-9cc6-1a12b7614442,Fully Paid,25185,Short Term,699,10+ years,Rent,141036,Debt Consolidation,1892.23,16.8,28,27,0,29523,37802,0,0
0b7389cf-28d2-4238-97f6-854ee3652ad7,79707183-a37a-4a25-b1ee-29a9eabe3ba7,Fully Paid,14560,Short Term,736,7 years,Own Home,70777,Debt Consolidation,990.88,18.5,50,9,0,21771,25795,0,0
8ab17049-57e5-402a-a3bb-6171de92415f,9a164cca-616a-46bc-9516-be995726611b,Fully Paid,23549,Short Term,742,3 years,Home Mortgage,142274,Buy House,1766.57,16.5,NA,27,0,10647,34125,0,0
afff5948-4f4c-4ef3-942e-e1594fede080,f295b1c0-f6f3-4022-a25c-1963f6041dac,Fully Paid,23407,Short Term,738,9 years,Own Home,121913,Debt Consolidation,2184.26,15.4,49,10,0,14926,19136,0,0
13a64d06-e74d-4558-bd49-2cbcad102da1,5777d80c-8450-447c-897f-5139f3f48623,Fully Paid,20486,Long Term,719,4 years,Home Mortgage,104530,Debt Consolidation,1768.3,15,49,18,0,23565,40841,0,0
0c86b82f-613d-439d-a534-960c1e396a82,be00c280-52d2-4e05-b984-41e684839b0c,Fully Paid,24048,Long Term,700,2 years,Home Mortgage,95190,Debt Consolidation,1332.66,22.6,53,12,0,19301,28551,0,0
88910533-eed2-4af9-9886-9ec91d384240,58faa519-80bd-43e5-b07b-9a3ab703fd26,Fully Paid,16064,Long Term,739,10+ years,Rent,46184,Debt Consolidation,350.23,24,NA,12,0,16670,36319,0,0
55e3d158-9b94-4d82-852e-9e110df61783,3f90d728-7df4-4b07-979f-6961326e651e,Fully Paid,5672,Short Term,730,3 years,Rent,30578,Debt Consolidation,234.69,8.4,NA,8,0,4443,7492,0,0
7ae2f213-7022-42ef-bb79-2379a45ac7d8,5cf6ec70-0c02-4d0f-af30-fad63ab97571,Fully Paid,20080,Short Term,737,10+ years,Home Mortgage,85340,Debt Consolidation,423.86,23,NA,5,0,37041,42871,0,0
b54d4ee4-d279-42b5-bbc3-e0b479c208f1,39456dc6-72ef-45b3-b532-833e021c3a0e,Fully Paid,2358,Short Term,739,8 years,Own Home,49115,Debt Consolidation,601.66,27.1,41,18,0,10748,21411,0,0
3cf9a34c-17bb-4d27-9c12-bce2ce4fe164,4e46e98b-532f-4a3b-84e4-8ca716381c28,Fully Paid,14188,Short Term,738,2 years,Rent,76005,Debt Consolidation,368,16.8,69,6,0,15029,21687,0,0
f88556ae-28b5-40ae-a15b-0ad45bc5937f,e09691e7-00ef-40b2-b572-f5e48aceaf0c,Charged Off,19177,Long Term,663,10+ years,Home Mortgage,60558,Debt Consolidation,870.02,21,32,13,0,15145,18978,0,0
9c4529d3-548b-43fe-bc3d-e46cf0c38c7c,a22bc8e7-069c-4db1-b681-78d9cd9bb407,Fully Paid,6837,Long Term,726,5 years,Own Home,24418,Debt Consolidation,262.69,12.8,NA,3,0,4852,5662,0,0
ac2ff491-4dd4-4532-b587-78f3ea674a56,24f643ab-91f9-4b06-9f3b-7206b6f2edac,Charged Off,6910,Short Term,747,8 years,Rent,29826,Debt Consolidation,111.35,20.5,NA,5,0,3001,5370,0,0
756b812a-0881-400d-8946-b68c5a37bb9f,0b10e209-7e79-4bdf-994b-f7c495493bb1,Fully Paid,10236,Short Term,735,5 years,Home Mortgage,51180,Debt Consolidation,1032.13,11.9,NA,13,1,5746,26979,1,0
d9ea1db3-0db0-479a-984c-df20f40c4100,8016be77-2108-4f49-813a-5aecb6d98090,Charged Off,11263,Short Term,740,2 years,Home Mortgage,39780,Debt Consolidation,643.11,13,NA,11,0,14645,20483,0,0
a369da03-5618-4fa9-bcb7-ae5c75536987,2f77aae1-24d6-4be3-9b85-3302ff849dce,Fully Paid,9927,Short Term,731,10+ years,Own Home,51620,Debt Consolidation,976.49,12.4,33,13,0,3172,27821,0,0
57fa1ead-d1ee-46e6-acce-327324b48796,efa2ceea-ff77-4c87-8b25-bded09b3d2d3,Fully Paid,7966,Short Term,750,3 years,Own Home,69706,Debt Consolidation,231.19,31.8,NA,7,0,14490,32344,0,0
0a66ae7f-0f96-4daa-94c2-ee253c7f61d1,7bed6288-37f6-473c-8a6f-6b76491aa4f3,Fully Paid,6044,Short Term,728,10+ years,Rent,46340,Debt Consolidation,498.16,21.9,NA,9,1,5662,8088,1,0
57b317c9-e59a-4d8f-88f6-3936e9677e0a,6127a1c2-07bc-4c11-bad0-7221d8cb3c5d,Fully Paid,5999,Short Term,740,10+ years,Home Mortgage,69986,Debt Consolidation,810.67,12,78,15,0,4582,14974,0,0
7839e2e8-5a89-4582-a56a-94a9fd0c8dc3,e240a704-1048-4a76-972f-76650937820f,Fully Paid,7064,Short Term,718,9 years,Home Mortgage,55704,Debt Consolidation,728.79,15,18,10,0,4059,14395,0,0
97cf2fde-d59a-4df4-bd1a-735880f9a7b0,b99eacab-98ee-40f0-a26f-6c2f1e6ffd4b,Fully Paid,8154,Short Term,740,n/a,Rent,24709,Debt Consolidation,508.6,23,40,9,0,12930,21915,0,0
60443c0b-6cc6-45ba-a0ba-a3e03735495a,a7e1449c-20b3-435d-a794-e1772007ae87,Fully Paid,8712,Short Term,740,10+ years,Home Mortgage,32797,Debt Consolidation,686,17.8,NA,12,0,16370,20411,0,0
2995d592-9951-4fb2-a7a5-68fa5010f013,531c1df3-d39b-4e0b-bb66-96168c20fe97,Fully Paid,11951,Short Term,736,n/a,Rent,44816,Debt Consolidation,474.3,26.7,45,14,0,9783,18922,0,0
024b5998-d89d-4258-ade1-e24b8a8b5ab3,6b27c76c-8d20-4273-aa9a-50fc7ab41043,Fully Paid,4929,Short Term,715,4 years,Rent,55205,Take a Trip,448.54,10,40,17,1,5346,17528,1,0
be6a2048-c750-4373-88f0-0f8e3f20e72c,eebc1ce5-5431-49d2-ba39-9a3698e2b249,Charged Off,1509,Short Term,675,n/a,Rent,17566,Take a Trip,291.3,17.3,NA,9,0,5623,9055,0,0
59498e1e-2e49-498d-a10c-822b4f0c7fa8,e47cc0f3-6ec3-4743-987b-32d08db55d12,Fully Paid,10058,Short Term,749,10+ years,Home Mortgage,71412,Home Improvements,313.62,42.1,NA,9,0,10550,117220,0,0
72d42ef4-aae3-4742-ae01-ea4203055215,dcf19d89-cc06-46f3-bba9-d2525f290a81,Charged Off,34804,Long Term,679,9 years,Home Mortgage,94468,Home Improvements,324.34,23.4,24,4,0,11026,15208,0,0
a2a3298f-882d-45f8-bfaf-9ec1ec0fab30,29a861f0-37c4-427d-870e-078f614fbc93,Fully Paid,2957,Short Term,718,8 years,Home Mortgage,59142,Debt Consolidation,480.04,15.2,40,10,2,8830,18629,1,1
078b60f7-5128-40f6-99e8-de58e625f495,a28b8613-1a56-4488-b144-17a0b398d0a0,Fully Paid,9657,Long Term,708,7 years,Rent,60318,Debt Consolidation,968.6,15.6,NA,9,0,18204,19223,0,0
1fc460a8-3936-4be3-909f-ae17f3050bf0,d30127fe-12c6-41a1-b5a6-edf4741f1b8d,Fully Paid,12581,Short Term,717,2 years,Home Mortgage,46906,Debt Consolidation,867.75,13,43,10,1,9692,14865,1,0
375ada99-11f9-4981-ac9a-b1c64544e2f0,994bb733-3786-47c3-8878-fb3c4c5eef36,Fully Paid,33301,Long Term,726,10+ years,Home Mortgage,94650,Debt Consolidation,1743.14,16.1,NA,14,0,32575,59013,0,0
115157a7-115a-4640-a105-da99f26e7d4f,96fc76d0-2ccb-4376-8f0a-7628628f5702,Fully Paid,5087,Short Term,751,1 year,Rent,37644,Debt Consolidation,63.36,10.7,NA,6,0,415,8832,0,0
3ae44501-77e3-4023-abd8-4fc0073d6f71,3a08dd09-6984-4a46-9bde-7209ef4b5379,Charged Off,14853,Short Term,739,4 years,Rent,113873,Debt Consolidation,1186.18,13.2,13,5,0,4111,8919,0,0
ad04152e-6afe-4957-a6cd-00be56a4247d,59a9c48f-b2b7-4cb6-b5ec-f8f142b47733,Charged Off,11189,Long Term,674,7 years,Rent,34965,Debt Consolidation,862.47,16.1,66,13,1,7722,14681,1,0
c4acb940-93ee-42da-8dab-2b06963a1746,ea778be3-0407-4e24-9705-17a45646d790,Fully Paid,5854,Short Term,729,5 years,Home Mortgage,136598,other,2948.24,13.7,NA,18,0,9140,15814,0,0
cb3a9e35-c613-4239-9491-da68361645a7,17f8b8a0-0f58-4521-b11f-ea8c35b09f98,Fully Paid,10150,Short Term,746,10+ years,Home Mortgage,89320,Debt Consolidation,697.44,32.3,NA,15,0,4850,38797,0,0
b3896dba-a191-4f27-afb4-7cfb03e1ecf0,ca15cfb9-a9a4-4a2c-b6cc-f22f84fa8867,Fully Paid,10440,Short Term,740,3 years,Rent,278404,Debt Consolidation,2171.55,15.4,14,17,0,199,19886,0,0
5ae16ec1-1357-4436-9780-dbc888df27b2,71d738f9-67dc-4455-bddb-2f5ca401daa1,Charged Off,21210,Short Term,748,4 years,Home Mortgage,121200,Debt Consolidation,2343.2,18.3,NA,16,0,57749,86192,0,0
032a23bb-67a6-4264-b40d-225c40854bfa,4bcc5770-b181-4c68-889d-dec39679dd7c,Charged Off,24286,Long Term,715,10+ years,Home Mortgage,70833,Debt Consolidation,832.29,23.6,NA,12,0,25301,45751,0,0
c822907c-6973-4426-83ce-617e0d365ea8,bc61ae3b-8714-4d30-93a1-d3ef0060ac2f,Charged Off,34465,Long Term,614,10+ years,Home Mortgage,81139,Debt Consolidation,2096.1,22.6,NA,10,0,31428,39732,0,0
20fc84ae-7b6c-469e-b366-04fa69e70629,fc84c50c-fc35-42b3-a74e-b52fa7e3f9f0,Fully Paid,4597,Short Term,738,< 1 year,Rent,51080,wedding,545.71,12.6,17,9,0,728,1840,0,0
0424309a-f109-4e12-b2b8-5def3d6fa413,f18c1a0f-c1d8-4fe6-a793-82ebfed666e7,Fully Paid,7943,Short Term,750,< 1 year,Rent,48156,Other,939.04,34.6,NA,13,0,2484,23660,0,0
38644640-8650-4429-b24d-d88c76d5a689,0f96c3ee-8767-44b1-8c8d-23b7d14d0dd8,Fully Paid,6061,Short Term,710,8 years,Home Mortgage,68687,Home Improvements,1093.26,8.5,NA,4,0,3277,4544,0,0
a2b8ecb9-0114-4e1a-83f1-1c4f0622a780,ab29638f-3306-4d4a-93f8-b4a08363e0b1,Fully Paid,25340,Long Term,737,10+ years,Home Mortgage,87170,Home Improvements,2201.03,18.1,NA,20,0,34797,40462,0,0
a93b78d2-d0d7-400e-978e-63fae070d2b3,5f20881a-c89a-41c3-a837-461f0f37e223,Fully Paid,9888,Short Term,725,10+ years,Home Mortgage,30851,Debt Consolidation,578.45,10.8,54,11,0,9895,20360,0,0
ac23c065-bfb4-46be-8797-23d6e589afa2,a27210ca-81f3-42d3-87a9-11e7bac54081,Fully Paid,5016,Short Term,743,10+ years,Home Mortgage,44141,Debt Consolidation,295.01,16.9,NA,7,0,13028,18349,0,0
9bee6d22-61e1-4986-8c76-d33ff8be4806,10a78895-7f3d-4888-a4ba-95ecd8832a42,Fully Paid,9821,Short Term,719,7 years,Rent,38793,Debt Consolidation,277.05,31.2,27,7,1,5636,19503,1,0
107790f2-52f2-45c7-8eb9-9828918f4625,64e9a31b-f9fe-4717-98ce-4caac5fd348e,Fully Paid,3046,Short Term,713,10+ years,Rent,72079,Debt Consolidation,1297.43,15,60,7,0,4902,9844,0,0
3c47ab22-b74d-47cb-b50e-3df38c30ce58,4bebd3c2-788b-4f77-b3dc-839f8bb6ea76,Fully Paid,9035,Short Term,742,3 years,Home Mortgage,61080,Debt Consolidation,114.02,20.9,NA,4,0,6195,17401,0,0
29327a60-7ba0-4bda-80c0-e334daeae664,66d702be-fdc1-49ea-901a-f7a74323a950,Fully Paid,23486,Short Term,740,2 years,Home Mortgage,160490,Debt Consolidation,1031.15,25.3,NA,11,0,16382,20350,0,0
08b13b22-95e3-46da-ab62-21de5128eae2,fe0e2dfe-985f-4e02-8d94-4ab33e50754c,Charged Off,5015,Short Term,725,5 years,Home Mortgage,88264,Debt Consolidation,1757.93,18,NA,17,1,40848,49214,1,0
cfb3b975-8321-4a72-8d53-b93eaf27682e,5aaf50f0-12ad-42ba-b161-ecc62e34340c,Fully Paid,19636,Short Term,741,10+ years,Home Mortgage,85760,Debt Consolidation,340.9,18,NA,17,0,12727,51947,0,0
d2cc01fb-7b72-44ee-acb6-c25c47b9c362,c3087fe2-040a-4a13-815f-072d1bd24320,Fully Paid,20024,Long Term,709,4 years,Home Mortgage,110132,Debt Consolidation,2487.15,16.5,NA,18,0,16956,40276,0,0
570a3081-c8db-400d-af03-6b6eee7fb064,678533c2-61c5-4a97-961a-d42a1e9f3a53,Fully Paid,16339,Short Term,745,10+ years,Rent,47179,Debt Consolidation,1250.26,13.8,NA,16,0,3499,51450,0,0
6f07dc64-fa4a-4fb7-a265-b323e2ac0d35,2a2c1c7c-f837-4df3-b59a-9d5c18c74935,Charged Off,17588,Long Term,676,7 years,Home Mortgage,81024,Debt Consolidation,1350.41,28.4,22,12,0,17583,18470,0,0
69382bb1-d5fe-459c-ac95-8e49a7f07526,62879dc8-4fa4-4df5-848b-bf74a779e1a4,Fully Paid,34955,Short Term,729,1 year,Home Mortgage,147808,Debt Consolidation,1209.56,33.8,50,11,0,19583,21567,0,0
8fd1990e-1831-48f8-9f28-f51f51a72d0b,781da921-f19f-424d-a315-4f7ea143088c,Fully Paid,9198,Short Term,726,4 years,Rent,38836,Debt Consolidation,935.3,14.9,NA,8,0,18439,25861,0,0
923b3187-ba45-4e62-b0fe-8aada021a898,0e3fe386-ee13-4f71-8ac7-02e699a68c7b,Fully Paid,17579,Short Term,741,8 years,Rent,117192,Debt Consolidation,1962.97,17.7,26,11,0,19601,29476,0,0
11b4c012-447e-4d3c-8d88-b21aec7cc1f0,d55bbd2b-8961-4c74-aebe-a3a4e4703f3f,Fully Paid,2667,Short Term,706,3 years,Rent,28445,Debt Consolidation,161.43,14.9,NA,4,0,3984,5692,0,0
cf125b7f-722a-4cba-80d6-ccfea47ad252,68143a46-97ec-441b-bd7c-96906e4196e2,Fully Paid,23580,Short Term,742,10+ years,Home Mortgage,78600,Debt Consolidation,1388.6,22.1,18,31,0,21253,84006,0,0
947da648-0c59-4b60-ace9-b6f101ef36ff,83ceb87f-eec6-4bf4-aa46-b5a95af53c7b,Charged Off,9557,Short Term,748,10+ years,Own Home,30861,Other,563.2,21.4,NA,12,0,6325,34191,0,0
e6496bac-e07d-4bfb-b533-033bb322b0fc,3817ff1d-6c68-419e-b24d-94fee37e42d5,Charged Off,6982,Short Term,748,n/a,Own Home,30078,Other,185.48,19.8,NA,7,0,7830,22563,0,0
114a082d-3086-4abc-912f-b9ecf3000548,c6a0ff9a-8264-4541-b14b-d6d42f56f538,Fully Paid,5126,Short Term,708,3 years,Rent,28423,Debt Consolidation,625.3,13.9,32,20,0,5533,5887,0,0
d4cb3025-cad6-4530-b722-d73703315c10,a909738b-58b4-4cd7-a9e1-e379ed1dc3b3,Fully Paid,4112,Short Term,727,10+ years,Rent,58740,Debt Consolidation,364.19,14.6,35,5,0,3626,11367,0,0
b3d52750-e231-4090-bfa1-f4f3c8341048,5159aaf7-81fe-4579-908a-c91bd1f2c157,Charged Off,6510,Short Term,672,< 1 year,Rent,58962,other,840.21,31.3,8,7,0,7215,11489,0,0
dd35fdd7-4e66-41bf-a151-6821c5eac984,a30ee733-659f-49f8-ae82-b98269833e54,Fully Paid,19685,Long Term,741,8 years,Home Mortgage,53204,Debt Consolidation,1188.21,18.1,NA,15,0,18506,26937,0,0
48cbec29-7629-4034-83d8-d8b265d65acf,463dcdb8-c1dd-4798-bb62-66896ba53036,Fully Paid,9258,Short Term,744,5 years,Home Mortgage,54604,Home Improvements,782.65,22.6,NA,12,0,15650,34699,0,0
aea3ba83-7eed-413c-9431-a3c9943968ab,0ebcc773-e21f-449a-8310-67294a71916c,Fully Paid,14940,Short Term,718,5 years,Home Mortgage,39840,Debt Consolidation,849.92,12.5,NA,12,0,11498,13737,0,0
c374a09f-39f9-4265-a136-e4b1f01c4822,90fd195d-694d-45e5-8adf-6fe4337d093f,Fully Paid,10426,Short Term,717,< 1 year,Rent,47573,Debt Consolidation,1133.84,10.9,NA,18,0,11789,16194,0,0
4e4e94b4-8e5f-4007-82a2-75f1e546ad99,e53e2f03-33d4-4c4c-a387-578ebd999b1b,Fully Paid,6104,Short Term,723,10+ years,Home Mortgage,45779,Debt Consolidation,701.94,15.4,NA,10,0,14053,18712,0,0
c374b49e-69b2-498b-bb43-b8fe1228d3bf,8d1d1707-079c-4439-879c-a6fb98bc349f,Fully Paid,35389,Long Term,643,6 years,Home Mortgage,131443,Debt Consolidation,1632.09,14.5,NA,19,0,22027,27093,0,0
2755b735-a773-483c-912e-f6d6d5579de5,e4850201-eeb2-4de3-a529-e2e8871a0c58,Charged Off,13834,Short Term,668,5 years,Home Mortgage,55539,Debt Consolidation,550.77,14.8,NA,7,0,18712,21911,0,0
3fbdad97-7dd1-4860-8163-ec5aed2a63ba,b0e65cb3-49e3-41da-98bf-f6492412a2d6,Fully Paid,9706,Short Term,718,1 year,Home Mortgage,40440,Debt Consolidation,242.31,11,NA,6,0,9443,14351,0,0
5eccc106-4bcf-4097-90e6-8ddd2502906a,573e9ede-8913-4954-b1da-c75b3f55b79a,Fully Paid,15575,Short Term,711,10+ years,Home Mortgage,132769,Business Loan,768.96,14.4,56,7,6,5803,10727,1,5
34ce9bea-6a6d-42e1-80be-1d869145b4e9,1261d6ed-6b4a-4dc4-b249-0b8d8d087ac1,Fully Paid,4755,Short Term,747,10+ years,Home Mortgage,79248,Home Improvements,1864.31,29.9,NA,19,0,76239,123764,0,0
38c0b9d4-fd20-445c-860b-7bda58bf8762,47ba50d6-ba05-4b39-8d56-d49b47ce1037,Fully Paid,14210,Short Term,744,4 years,Home Mortgage,71050,Debt Consolidation,1095.36,16,NA,11,0,29534,38357,0,0
da6697ab-783f-489c-937e-c35703744b61,62062ad4-5059-4e41-8637-00b4a70bd0c6,Fully Paid,10155,Short Term,750,5 years,Rent,55853,Debt Consolidation,535.25,31.9,NA,13,1,4349,27014,1,0
1d41d90e-7268-430d-b615-ebe264ee6e28,df9255c6-fc2f-4e7a-a98d-db012e253081,Charged Off,5941,Short Term,729,8 years,Home Mortgage,59406,Debt Consolidation,466.34,28.3,33,6,0,6762,8715,0,0
67f62b40-5114-4fb4-9f54-8ba56bdc324b,c8e41518-706a-469e-9883-4433c114e7b4,Fully Paid,19996,Short Term,725,10+ years,Home Mortgage,124975,Home Improvements,1416.39,17.5,78,9,0,99663,114819,0,0
ddcccb54-23ca-450a-8f2b-47e57ac3afcd,6b729bbf-1825-4d37-9a79-c85b28ffaca2,Fully Paid,23575,Short Term,700,2 years,Rent,54027,other,862.63,20,NA,6,0,32071,37642,0,0
919546ae-c900-4feb-9b46-63e1d103889c,1c7271b4-d0fb-4bdc-b512-01be09fc4658,Charged Off,9239,Short Term,717,1 year,Own Home,26416,Debt Consolidation,519.52,12.1,7,9,0,11819,62204,0,0
3360b1d4-e800-46fe-b485-bc5f57741f08,31058b9d-9e5c-45c3-9c84-a9a07f08e5a7,Charged Off,11047,Long Term,665,9 years,Rent,37042,Debt Consolidation,629.72,14.3,NA,9,1,3429,7055,1,0
4d4f8510-8be4-41d9-9dcd-752333055407,3a91fac6-fd28-464a-990f-f0a533d2efe0,Fully Paid,28109,Short Term,714,10+ years,Home Mortgage,215839,Debt Consolidation,863.35,26.1,NA,30,0,33535,86431,0,0
a3c5eb5f-511a-4fcd-a5cd-259c035d5de1,f65be55e-ddc5-42ab-81b3-d2b405974a8e,Charged Off,22613,Short Term,740,10+ years,Home Mortgage,92460,Debt Consolidation,718.88,21.4,NA,10,0,29176,32168,0,0
906bb343-b2bc-4d1b-8638-bd17bc783f99,3f7bb138-3523-458f-bb93-9cdfdea13b69,Charged Off,21111,Long Term,699,3 years,Rent,92488,Debt Consolidation,1325.66,13.1,2,18,0,10537,32123,0,0
